USR_Age,Physical_Act,Sleep_Dur,Stress_LVL,BMI,Work_Load,Social_Freq,Travel_Idx,Total_Active_Min,Session_Freq,Post_Rate,Short_Vid_Cons,Story_Cons,Msg_Outgoing,Follower_Base,Following_Base,Account_Age_Yrs,USR_Gender_Male,USR_Gender_Non-binary,USR_Gender_Prefer not to say,Loc_Type_Suburban,Loc_Type_Urban,Inc_Bracket_Low,Inc_Bracket_Lower-middle,Inc_Bracket_Middle,Inc_Bracket_Upper-middle,Edu_Level_High school,Edu_Level_Master’s,Edu_Level_Other,Edu_Level_PhD,Edu_Level_Some college,Premium_Member,Wellbeing_Score
21.0,10.2,6.6,39,25.9,42.5,4,4,364.0,14,12,300,150,41,293,218,2014,True,False,False,False,True,False,False,True,False,False,False,False,False,False,Free,6.0
,5.1,9.1,26,29.3,41.4,1,4,210.0,9,3,140,99,35,1735,2417,2023,False,False,False,False,True,False,False,True,False,False,True,False,False,False,Free,
25.0,8.9,7.8,7,19.6,57.4,3,3,133.0,5,6,177,81,21,1720,977,2014,True,False,False,True,False,False,False,True,False,True,False,False,False,False,Free,6.0
26.0,14.0,6.5,3,28.6,41.5,3,2,163.0,5,2,210,109,28,492,958,2021,True,False,False,False,True,False,False,False,False,False,False,False,False,False,Free,1.0
25.0,1.0,5.8,32,30.2,25.3,2,4,248.0,13,6,282,133,35,1635,2351,2015,False,False,False,True,False,False,False,True,False,False,False,False,False,True,Free,9.0
34.0,3.7,8.0,19,27.6,37.9,3,7,144.0,4,5,132,89,25,2663,2801,2025,False,False,False,False,True,False,False,False,False,True,False,False,False,False,Free,5.0
62.0,10.1,7.1,15,21.9,47.2,3,2,140.0,4,1,113,94,20,6431,3685,2019,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Business,3.0
32.0,5.6,6.1,3,23.0,27.5,2,1,5.0,1,2,53,33,11,1437,1917,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Free,8.0
17.0,2.6,7.0,26,29.1,46.9,5,1,265.0,17,6,279,148,37,1652,1552,2020,True,False,False,False,True,False,True,False,False,False,False,False,False,False,Free,6.0
63.0,6.0,5.7,21,30.3,46.6,3,3,252.0,12,8,225,150,24,95,149,2023,False,False,False,False,True,False,False,True,False,False,False,False,False,False,Free,1.0
34.0,5.9,7.3,8,29.0,14.7,3,1,42.0,1,5,79,38,13,1160,2162,2022,False,False,False,True,False,False,False,True,False,False,True,False,False,False,Free,10.0
58.0,5.3,6.6,14,29.4,40.2,10,2,105.0,4,2,102,73,16,304,180,2016,True,False,False,False,True,True,False,False,False,False,True,False,False,False,Free,3.0
43.0,20.6,4.5,37,21.9,38.5,7,4,344.0,26,7,247,133,54,440,675,2017,False,True,False,False,True,False,True,False,False,False,False,False,False,False,Premium,4.0
15.0,16.4,4.7,17,32.8,37.1,2,1,221.0,14,18,274,114,31,796,377,2013,True,False,False,False,False,True,False,False,False,True,False,False,False,False,Free,1.0
65.0,5.5,6.6,27,22.8,50.3,0,1,238.0,13,6,189,122,24,1569,1105,2025,False,False,False,False,True,False,True,False,False,True,False,False,False,False,Free,
47.0,11.0,8.2,15,19.2,36.1,5,1,35.0,1,1,64,59,18,1776,2506,2012,True,False,False,True,False,False,True,False,False,False,False,True,False,False,Free,10.0
37.0,6.2,7.0,37,23.6,44.3,4,3,277.0,11,7,213,138,47,537,1261,2022,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Free,8.0
60.0,9.1,6.4,6,26.7,52.4,1,2,5.0,1,3,34,25,7,3131,2911,2018,False,False,False,False,True,False,False,True,False,False,False,False,False,False,Business,6.0
62.0,7.9,7.2,13,29.6,31.0,5,3,63.0,4,1,73,51,19,2207,1544,2025,True,False,False,False,False,False,False,True,False,False,False,False,False,False,Free,5.0
36.0,8.5,7.1,37,17.0,42.0,2,6,264.0,10,5,194,135,37,229,521,2013,False,False,False,True,False,False,False,True,False,False,True,False,False,False,Free,10.0
41.0,4.2,6.9,37,26.0,35.1,3,2,455.0,23,7,300,150,58,2918,4151,2018,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Premium,2.0
16.0,13.5,7.8,7,19.8,38.7,7,2,202.0,6,18,240,107,41,3107,1588,2020,True,False,False,False,True,False,True,False,False,False,False,False,False,True,Business,1.0
17.0,6.8,7.7,1,30.7,55.6,2,2,79.0,8,3,171,61,12,92,98,2018,True,False,False,False,True,False,False,True,False,False,False,False,False,False,Free,7.0
54.0,13.5,7.2,29,22.5,43.1,3,1,287.0,15,9,214,127,39,766,1411,2023,False,False,False,False,True,True,False,False,False,True,False,False,False,False,Premium,3.0
43.0,6.3,8.4,6,26.3,36.9,0,2,75.0,9,6,85,73,22,996,740,2016,True,False,False,True,False,False,True,False,False,False,True,False,False,False,Free,6.0
27.0,4.8,5.1,27,23.4,42.6,5,2,271.0,10,6,274,150,19,1489,630,2013,False,False,False,False,True,False,False,True,False,False,False,False,False,False,Free,1.0
13.0,5.6,4.6,24,20.3,30.5,4,1,185.0,10,5,236,106,27,1594,3457,2015,False,False,False,False,True,False,False,False,False,False,True,False,False,False,Free,9.0
60.0,10.2,6.7,15,27.6,30.3,7,3,37.0,2,3,57,35,10,387,763,2022,False,False,False,False,True,False,False,True,False,False,False,False,False,False,Free,8.0
35.0,6.5,9.5,26,22.9,42.8,3,1,151.0,7,4,118,66,32,637,1514,2019,True,False,False,True,False,True,False,False,False,False,False,False,False,False,Free,10.0
14.0,2.1,6.8,10,26.1,34.4,3,1,134.0,11,9,221,85,26,525,221,2024,False,False,False,True,False,False,False,True,False,False,False,False,False,False,Premium,4.0
57.0,4.1,6.5,16,21.1,46.7,6,6,170.0,7,1,163,94,22,938,926,2011,True,False,False,False,True,False,False,True,False,False,False,False,False,False,Free,
56.0,1.1,6.5,17,29.6,36.6,2,5,210.0,15,10,150,107,35,698,848,2018,False,False,False,False,False,False,False,False,True,True,False,False,False,False,Premium,6.0
54.0,6.4,7.5,32,21.2,55.3,5,5,370.0,15,6,252,150,36,3912,6900,2010,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Premium,1.0
50.0,17.8,6.9,2,29.1,36.1,2,2,5.0,1,1,34,40,7,4142,4119,2015,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Free,6.0
52.0,10.1,7.9,22,29.4,35.2,2,2,244.0,8,2,195,133,37,2606,1915,2010,True,False,False,False,True,True,False,False,False,False,False,False,False,False,Free,6.0
21.0,11.1,7.5,21,28.1,41.4,5,1,217.0,13,18,253,97,25,1738,4293,2013,True,False,False,True,False,True,False,False,False,False,True,False,False,False,Free,
56.0,13.5,6.9,35,20.0,34.1,1,2,225.0,7,8,171,140,24,1041,1358,2010,False,False,False,False,True,False,False,True,False,False,False,False,False,True,Free,10.0
63.0,13.9,7.6,6,31.2,34.3,7,4,115.0,5,5,107,85,16,3615,4697,2017,True,False,False,False,True,False,True,False,False,False,False,False,False,False,Business,1.0
48.0,1.4,8.6,7,21.6,28.6,3,2,32.0,1,2,61,42,16,1751,4017,2020,True,False,False,False,True,True,False,False,False,False,False,False,False,True,Free,10.0
26.0,9.0,7.5,16,20.8,24.4,9,1,34.0,2,5,143,42,8,1312,2372,2012,False,False,False,False,True,False,False,False,True,False,True,False,False,False,Free,10.0
38.0,7.4,8.7,8,24.2,41.7,8,2,134.0,8,3,115,92,16,378,154,2014,True,False,False,False,True,False,True,False,False,False,False,True,False,False,Free,1.0
16.0,7.8,5.9,17,22.4,54.7,3,3,103.0,7,8,174,63,26,813,1671,2015,True,False,False,False,True,False,False,True,False,False,False,False,False,False,Business,9.0
26.0,9.8,5.8,28,19.6,33.9,4,3,163.0,10,5,219,82,31,6964,6216,2011,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Business,9.0
26.0,6.1,7.0,32,18.2,40.7,4,3,385.0,28,5,300,150,56,307,396,2013,False,False,False,False,False,True,False,False,False,True,False,False,False,False,Free,2.0
16.0,7.1,6.2,7,21.7,40.4,5,7,65.0,2,8,154,46,9,667,351,2022,True,False,False,False,False,True,False,False,False,True,False,False,False,False,Free,7.0
13.0,5.3,8.0,35,32.5,46.0,3,5,273.0,22,8,294,146,39,346,189,2017,True,False,False,False,True,False,False,False,False,False,False,False,False,False,Premium,8.0
24.0,12.6,6.7,20,20.6,45.1,4,2,179.0,6,8,220,100,28,1175,600,2016,True,False,False,True,False,False,True,False,False,False,False,False,False,True,Free,9.0
49.0,5.3,8.2,3,27.3,21.6,4,2,33.0,1,1,66,46,14,1450,3035,2011,True,False,False,False,True,False,False,True,False,True,False,False,False,False,Free,7.0
38.0,10.9,6.5,8,32.7,20.4,1,0,138.0,6,4,112,91,24,6236,8640,2011,True,False,False,False,True,False,True,False,False,False,False,False,False,False,Business,8.0
35.0,7.5,8.3,9,24.1,46.9,1,1,53.0,2,3,62,52,11,841,1653,2013,True,False,False,True,False,False,False,True,False,False,False,False,False,False,Business,
40.0,8.4,9.1,31,24.0,43.9,6,3,316.0,24,4,250,145,44,9769,10000,2010,True,False,False,False,True,False,False,True,False,False,False,True,False,False,Free,4.0
18.0,1.7,4.7,31,24.0,42.2,5,3,298.0,9,9,300,150,45,279,254,2010,False,False,False,False,True,False,False,False,True,False,False,False,False,False,Free,5.0
18.0,6.6,7.7,23,25.8,43.1,6,3,167.0,8,9,209,106,26,486,689,2012,True,False,False,False,True,True,False,False,False,False,False,False,False,True,Free,9.0
45.0,4.3,7.7,25,18.5,26.7,5,5,140.0,8,6,99,84,22,779,657,2015,False,False,False,False,True,False,False,True,False,False,True,False,False,False,Business,
27.0,3.8,5.9,10,16.3,42.6,0,0,147.0,7,4,200,94,22,3715,8644,2021,False,False,False,True,False,False,True,False,False,False,True,False,False,False,Free,8.0
13.0,7.3,6.8,4,22.9,38.3,3,3,192.0,7,9,245,96,35,1173,842,2015,False,False,False,False,True,False,False,False,False,False,True,False,False,False,Free,3.0
13.0,8.6,8.1,9,30.9,31.0,7,4,231.0,8,9,273,121,37,2247,4479,2010,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Free,2.0
39.0,7.7,7.3,5,26.0,57.0,2,1,73.0,6,5,80,56,15,1603,2644,2019,False,True,False,True,False,False,False,False,True,False,False,False,False,False,Free,6.0
22.0,6.3,6.8,0,30.8,26.9,2,3,63.0,6,7,151,42,13,968,1201,2018,False,False,False,False,True,False,True,False,False,False,False,False,False,False,Premium,7.0
27.0,7.1,6.6,20,17.9,47.2,2,2,337.0,30,8,300,150,38,3067,2613,2020,True,False,False,True,False,False,False,True,False,False,False,False,False,False,Free,1.0
,5.6,6.9,2,27.9,17.7,2,3,26.0,1,6,130,37,9,809,1131,2021,False,False,False,False,True,True,False,False,False,False,False,False,False,True,Free,1.0
41.0,4.8,6.0,30,25.8,54.7,5,3,294.0,22,7,214,147,44,1306,1001,2019,False,False,False,False,True,False,False,False,True,False,False,False,False,True,Free,7.0
64.0,17.2,6.5,39,28.5,33.5,4,3,261.0,10,8,196,126,36,832,1908,2013,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Business,9.0
24.0,13.9,8.8,9,28.5,34.4,2,3,21.0,1,7,137,27,10,1406,2207,2020,True,False,False,False,False,False,False,False,True,True,False,False,False,False,Premium,9.0
62.0,8.2,6.9,15,26.3,24.6,7,5,71.0,4,2,82,67,25,327,512,2018,False,False,False,True,False,False,False,False,True,False,False,False,False,True,Free,5.0
38.0,11.0,5.7,8,26.4,62.7,4,6,143.0,8,5,116,94,28,858,1086,2020,False,False,False,False,True,False,False,True,False,False,False,False,False,True,Free,4.0
58.0,6.1,7.0,19,24.9,34.5,6,4,261.0,11,10,217,128,35,1308,1622,2023,False,False,False,False,True,True,False,False,False,False,False,False,False,True,Premium,1.0
55.0,4.6,5.9,14,29.1,47.7,8,2,74.0,3,5,87,45,11,1572,2820,2015,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Free,3.0
15.0,9.0,7.4,27,19.8,36.7,0,0,328.0,12,15,300,148,42,1474,3341,2024,False,False,False,True,False,False,True,False,False,False,False,False,False,True,Free,5.0
30.0,5.0,5.3,6,29.3,49.3,1,2,60.0,2,2,80,42,16,2593,3990,2023,True,False,False,False,True,False,False,True,False,False,False,False,False,False,Free,5.0
34.0,15.0,8.0,29,22.4,37.9,5,6,278.0,14,11,207,125,34,1845,3068,2021,True,False,False,False,True,False,True,False,False,False,True,False,False,False,Free,5.0
35.0,6.6,6.2,10,26.4,51.1,4,3,167.0,9,3,139,105,23,973,926,2023,False,False,False,True,False,False,False,False,True,False,False,False,False,False,Business,4.0
54.0,13.4,6.9,36,27.9,57.8,3,1,311.0,11,3,226,150,46,1706,1103,2016,True,False,False,False,True,False,True,False,False,True,False,False,False,False,Free,6.0
,12.6,7.5,36,29.7,51.6,1,0,322.0,14,5,300,150,49,5223,9613,2021,True,False,False,False,True,False,False,True,False,False,False,False,False,False,Free,
37.0,2.5,6.3,23,24.1,38.4,8,5,137.0,15,2,114,95,17,867,534,2022,False,True,False,True,False,False,False,False,True,False,False,False,False,False,Free,7.0
59.0,3.7,7.0,36,26.1,74.3,7,3,352.0,10,13,257,150,51,120,165,2016,False,False,False,False,True,True,False,False,False,False,False,False,False,True,Free,1.0
18.0,4.8,6.1,29,22.7,35.3,5,3,244.0,7,8,260,136,27,1057,1617,2024,True,False,False,False,True,False,False,False,False,False,False,False,False,False,Free,10.0
45.0,11.6,6.7,25,16.3,37.9,4,3,241.0,13,10,195,138,43,3944,3090,2019,False,False,False,False,True,False,False,True,False,True,False,False,False,False,Free,
63.0,6.1,6.9,30,29.9,32.1,7,4,262.0,27,13,197,150,42,1002,2194,2021,True,False,False,False,True,False,True,False,False,True,False,False,False,False,Free,1.0
31.0,3.7,6.1,34,28.2,44.4,3,5,392.0,12,11,299,150,43,1446,1820,2018,False,False,False,True,False,False,False,True,False,True,False,False,False,False,Free,1.0
49.0,2.5,4.3,18,26.0,52.7,4,4,136.0,6,2,125,86,20,2449,5406,2011,False,False,False,True,False,True,False,False,False,False,False,False,False,True,Free,5.0
28.0,8.9,5.3,21,30.3,43.6,6,6,153.0,7,4,212,106,18,1361,3056,2016,True,False,False,True,False,False,False,False,True,False,False,False,False,False,Free,6.0
61.0,8.5,8.7,30,26.3,33.9,4,4,228.0,8,9,185,101,46,4287,4388,2021,True,False,False,True,False,False,False,True,False,False,False,False,False,False,Free,8.0
56.0,7.2,8.5,6,20.4,42.4,2,2,117.0,5,2,117,87,22,2374,5761,2023,True,False,False,False,True,False,False,True,False,False,False,False,False,False,Free,2.0
15.0,7.5,8.7,9,24.6,39.3,4,4,208.0,7,15,245,112,36,1549,1882,2012,True,False,False,False,False,False,False,False,True,True,False,False,False,False,Free,1.0
54.0,4.1,6.3,20,28.4,45.2,3,6,133.0,15,5,132,85,26,2539,2444,2021,False,False,False,False,False,False,True,False,False,True,False,False,False,False,Free,9.0
54.0,8.5,7.8,7,24.7,52.4,5,1,32.0,2,1,49,45,18,406,541,2021,False,False,False,False,False,True,False,False,False,True,False,False,False,False,Free,
38.0,6.7,7.5,25,28.0,56.5,10,1,291.0,11,3,234,144,40,937,522,2011,True,False,False,False,True,False,False,False,False,False,False,False,False,True,Premium,2.0
21.0,11.5,7.1,28,23.8,46.8,1,2,235.0,9,9,274,123,34,1813,1748,2014,False,True,False,False,True,False,True,False,False,False,False,True,False,False,Free,5.0
46.0,2.3,7.1,1,29.3,29.6,2,1,7.0,1,2,42,33,12,609,546,2010,False,False,False,False,True,True,False,False,False,False,True,False,False,False,Free,6.0
56.0,6.1,7.7,35,22.8,32.7,5,6,372.0,11,9,251,150,50,168,298,2021,False,False,False,False,True,False,True,False,False,False,False,False,False,True,Premium,2.0
65.0,7.4,6.4,22,21.0,21.6,6,4,180.0,9,2,151,107,28,1976,2447,2024,False,False,False,True,False,False,True,False,False,False,False,True,False,False,Free,8.0
45.0,12.4,7.9,40,18.5,42.6,4,6,296.0,10,6,228,132,47,1108,903,2010,True,False,False,False,True,False,True,False,False,False,False,False,False,True,Free,5.0
51.0,3.9,7.9,24,24.7,42.5,3,4,191.0,6,1,139,106,33,1801,3573,2015,True,False,False,False,True,False,True,False,False,False,False,False,False,True,Business,8.0
13.0,9.4,6.2,7,24.0,60.9,2,3,53.0,7,12,146,49,18,1381,888,2024,False,False,False,False,True,False,False,True,False,False,False,False,False,False,Free,6.0
26.0,13.9,7.7,36,27.4,37.5,1,3,310.0,14,8,300,142,37,5046,10000,2023,True,False,False,False,True,True,False,False,False,False,False,False,False,False,Free,3.0
15.0,6.1,8.4,6,24.8,27.7,3,4,178.0,13,10,231,91,31,1111,750,2013,False,False,False,False,True,False,False,False,True,False,False,False,False,False,Free,2.0
32.0,5.3,7.5,32,26.3,28.5,10,1,259.0,9,5,191,148,35,122,149,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,True,Premium,6.0
13.0,6.6,6.0,19,20.1,35.5,4,1,269.0,8,14,300,150,48,558,1095,2015,False,False,False,False,True,False,True,False,False,False,False,False,False,False,Business,4.0
35.0,4.3,8.8,32,22.6,39.7,6,2,258.0,10,8,198,138,38,4344,4408,2018,True,False,False,False,True,False,False,False,True,False,False,False,False,True,Free,6.0
25.0,17.9,6.3,1,20.7,38.5,2,5,74.0,8,7,168,55,21,1355,1562,2025,False,False,False,False,True,False,False,True,False,False,False,False,False,False,Premium,5.0
28.0,7.4,6.9,9,28.4,55.6,4,1,207.0,6,6,226,113,34,492,200,2011,False,True,False,True,False,False,False,True,False,False,False,False,False,False,Premium,2.0
30.0,6.9,7.4,25,24.0,42.3,5,4,341.0,12,6,263,150,49,546,271,2017,False,False,False,False,False,True,False,False,False,True,False,False,False,False,Business,5.0
33.0,9.1,7.8,21,30.4,26.8,4,3,139.0,14,2,119,85,19,2979,6228,2013,True,False,False,False,True,False,True,False,False,True,False,False,False,False,Free,8.0
64.0,2.6,7.3,0,23.7,45.3,6,0,7.0,1,1,53,42,14,305,428,2012,True,False,False,False,False,False,False,False,False,True,False,False,False,False,Free,
17.0,6.3,6.2,11,28.2,51.9,5,0,5.0,1,8,120,29,15,264,322,2021,True,False,False,False,True,True,False,False,False,False,False,True,False,False,Free,10.0
14.0,17.5,7.7,20,26.7,48.0,3,5,172.0,7,9,232,104,24,2153,1463,2025,False,False,False,False,True,True,False,False,False,False,False,False,False,True,Business,
51.0,5.0,6.6,4,24.4,55.9,6,3,5.0,1,3,48,27,10,1395,2720,2018,True,False,False,True,False,False,True,False,False,False,False,False,False,False,Free,
28.0,0.9,6.5,6,24.1,53.9,1,2,67.0,2,4,149,64,15,2360,3616,2011,False,False,False,False,True,True,False,False,False,False,True,False,False,False,Free,5.0
36.0,12.7,5.8,4,25.3,42.3,5,1,116.0,13,0,100,80,26,1162,2528,2012,True,False,False,False,False,True,False,False,False,False,False,False,False,True,Business,2.0
27.0,3.7,6.4,15,30.1,49.2,1,5,199.0,9,5,231,102,30,1199,833,2017,False,False,False,False,True,False,False,True,False,True,False,False,False,False,Free,10.0
56.0,5.7,8.1,4,25.4,36.2,4,3,94.0,7,7,91,76,15,1486,2242,2013,False,False,False,False,True,False,False,False,False,False,False,False,False,True,Business,5.0
15.0,2.5,6.9,29,21.8,28.5,2,4,374.0,15,11,300,150,44,402,365,2011,True,False,False,False,True,False,True,False,False,False,False,False,False,True,Free,
47.0,17.0,6.3,12,24.8,51.9,4,2,115.0,4,3,101,91,26,3412,3771,2024,True,False,False,True,False,False,False,False,True,True,False,False,False,False,Free,6.0
37.0,4.3,9.0,36,24.6,38.6,10,6,372.0,11,5,263,150,39,808,918,2015,True,False,False,False,True,False,True,False,False,False,False,False,False,False,Free,2.0
59.0,1.6,8.5,2,34.5,52.5,3,6,37.0,2,1,52,52,14,1275,655,2016,False,False,False,False,True,False,True,False,False,False,False,False,False,False,Free,10.0
37.0,0.9,5.9,10,24.0,40.0,10,5,5.0,1,2,36,37,10,570,586,2021,True,False,False,False,True,False,True,False,False,False,False,False,False,False,Free,10.0
40.0,13.0,6.5,30,16.6,18.9,1,1,179.0,19,4,156,108,20,1417,772,2024,False,False,False,True,False,False,False,False,True,False,False,False,False,True,Free,6.0
53.0,4.7,7.0,19,34.5,68.9,4,5,182.0,6,2,149,84,19,518,744,2019,False,False,False,False,True,False,True,False,False,True,False,False,False,False,Premium,3.0
63.0,10.6,4.6,15,28.1,46.0,3,2,88.0,3,3,95,68,21,1552,2033,2021,True,False,False,False,True,False,True,False,False,False,True,False,False,False,Free,5.0
37.0,11.8,6.2,23,29.0,44.3,3,4,222.0,10,7,168,132,38,2379,1697,2010,False,False,False,False,True,False,False,True,False,False,True,False,False,False,Free,4.0
36.0,11.8,6.5,2,24.5,54.0,2,4,15.0,1,3,46,31,10,1349,2501,2010,True,False,False,True,False,False,True,False,False,False,False,False,False,False,Premium,6.0
51.0,6.0,7.2,18,20.8,52.3,3,7,100.0,10,6,95,67,28,1846,3390,2025,True,False,False,True,False,False,False,True,False,False,False,False,False,False,Free,10.0
39.0,8.3,4.6,32,28.7,40.4,2,2,382.0,13,3,268,150,41,232,137,2023,False,False,False,False,True,True,False,False,False,True,False,False,False,False,Free,3.0
58.0,1.7,8.6,17,26.0,41.0,8,0,165.0,10,4,141,95,21,708,602,2022,False,False,False,False,False,False,True,False,False,True,False,False,False,False,Free,2.0
37.0,4.3,6.7,30,17.6,45.5,4,1,306.0,17,11,210,150,34,3485,2457,2021,True,False,False,False,True,False,True,False,False,False,False,False,False,False,Free,2.0
